#a,e,i,H,diameter,BV,UB
3.137200489994305,.1865072784609799,1.66935322739482,8.87,92.33,.672,.287
2.677656830582331,.1150264271995844,6.158753142219176,9.42,73.19,.707,.376
3.229299358968546,.09169172904805704,12.53919689695488,8.25,120.58,.683,.300
3.11703585492766,.1747998679790868,7.400219614229672,8.77,58.37,.690,.243
3.143852422660443,.1635130073334914,2.653087965208428,9.91,45.52,.682,.352
2.65088675010568,.1480885648542525,5.590440391081004,9.64,36.93,.846,.419
2.851188450911418,.122822546719014,13.54834119006338,7.49,91.53,.847,.370
2.896422791384897,.1712711160102783,20.25447437658959,7.43,165.01,.723,.407
2.739324767167801,.2369028620358286,18.13265236781973,7.41,100.51,.881,.449
3.004194821789198,.06430425242773606,6.445388960275037,8.57,114.17,.719,.280
2.608324871216703,.06724511501751304,8.123693506397977,7.88,79.23,.855,.420
2.650212809830082,.1327772926298461,12.1663334780993,10.39,23.74,.789,.293
2.882143890652657,.1416722651803625,14.32339728336469,9.70,62.88,,
2.778157796234082,.3316963667467508,14.87808504974498,8.39,96.89,.740,.324
2.762317382935659,.2272218397361821,6.219415128661531,9.66,31.32,.826,.411
2.784890702602683,.08636009121789351,3.35081140930186,10.38,50.98,.726,.356
2.743334620285393,.158632665336152,2.550428442855133,9.90,34.09,,
2.636273326578504,.2453732287266665,12.83115780053527,9.31,43.34,.823,.362
2.737722259648031,.2242596322735131,9.528727206802309,10.30,46.98,,
3.05297283981361,.07290174965648624,13.11046955384661,9.00,49.13,,
3.127390648385277,.1158160266683142,10.53455470197032,10.10,33.66,,
3.343743106268676,.03795688225897875,5.970716812744029,9.10,99.12,,
2.558562972428008,.1108871911657058,11.82628525884331,9.02,54.21,.808,.402
2.811030839890464,.09629211344068268,9.147930723762668,9.10,49.49,,
2.592760113896995,.1996128044915127,14.11231482771678,9.01,97.71,.675,.333
2.585738483058327,.2431882855326149,11.94798988636287,8.46,124.90,.698,.388
2.914771827274923,.1823718095928274,4.193326711222299,10.36,49.19,.738,.273
2.625329417737434,.06926691580231246,7.527344018502423,8.88,95.07,.698,.376
3.167507865863943,.1393887280897139,9.107318479524391,9.50,40.81,,
2.575922952599714,.07282720874801478,11.26116279670117,7.62,161.61,.719,.323
2.723860826661743,.241042298527898,10.96320496097702,8.30,123.57,.748,.394
2.934161850958739,.1169815483087022,15.3445495904401,8.90,76.53,,
2.762269771591591,.04366219267779548,13.7771548910963,9.00,90.96,,
2.58248679206068,.3438592396390935,18.72162522712328,10.18,31.95,.680,.220
3.516390485895421,.07256385840739185,9.557907958422929,9.49,69.89,.750,.384
2.791991608899846,.3012788536228365,8.171064811962413,9.21,76.34,.714,.231
2.79093211686682,.2190113965348574,12.85895710475104,7.89,85.47,.892,.459
2.800044790096472,.1346099847331773,6.647699560169982,9.34,40.69,.755,.357
2.592741471886169,.1175528059630323,6.819697733319047,9.77,34.10,.703,.225
2.595419934582202,.2525784120041429,3.925516158675907,8.42,129.01,.641,.230
3.412855188716585,.03143421140310966,6.690248769402441,8.31,141.25,.691,.229
2.542117249809968,.2814689017863811,7.773167578453061,11.78,,.848,.452
2.229359399733644,.2138810358487721,4.995696523285757,10.83,,.715,.292
3.067740913689695,.03865165761444267,11.23134277391969,7.24,208.77,.668,.308
2.773789043465623,.1086991733046473,8.210112352094015,9.80,87.20,,
2.884658917373391,.06179550226382417,4.050629029389642,9.90,63.85,,
2.889328826805114,.1033816446799181,19.47793989757793,8.42,127.10,.710,.345
2.970304898142863,.1204994192516,5.124393503212912,9.80,29.98,,
2.308534542265894,.1786636464174686,6.197350307423349,11.74,17.65,,
2.607466678246435,.1233577962296468,9.533748684083822,9.82,69.62,.741,.346
2.843151156899148,.2559451129007517,14.60096217775595,10.30,33.33,,
3.135908239233923,.1717423508087343,1.827618095364396,8.72,95.03,.643,.334
2.368308958589193,.1470042361837742,12.12961089355427,8.84,46.90,.870,.440
1.944132021739215,.07377743776915449,22.50914162929154,11.21,,.717,.247
2.449655290160064,.1539718749177698,1.816391518541704,10.23,41.49,.709,.280
3.201600951527828,.0636413107750374,18.479030312603,9.80,59.53,,
2.387288166117135,.2471309576795822,7.355112553298139,10.41,13.12,.730,
2.555944941332038,.06745179818130503,7.373927477267944,9.80,61.14,.611,.200
3.134061281547036,.06262541437278112,19.14848843483837,9.83,76.57,.720,.217
2.210032405930648,.1073172867262729,1.59635113869787,11.5,,,
2.807109923143867,.07887355376639468,8.147918323325152,8.51,70.32,.701,.250
2.345897865403695,.07044892288504638,6.06825858320381,10.03,66.73,.692,.331
2.215670140200991,.04074662787933064,4.233822414065296,10.28,26.68,.902,.479
2.769071250032629,.1755183123249259,10.27747498563585,7.83,163.08,.676,.293
3.198153125176255,.1917913298142321,21.37599535103365,9.29,87.17,.684,.368
2.785708061805453,.1270916115450934,10.62803013200877,8.90,45.40,1.026,.615
2.98625388420923,.04095296381020005,4.800675581457523,8.99,79.22,.778,.387
3.132614608348505,.1869068565840649,12.72811125866451,10.30,47.76,.660,.303
2.550606435090527,.1733946950207793,3.085622004137703,9.47,85.59,.701,.378
3.017255068626714,.09917990235577015,10.15256350367898,10.28,33.32,.785,.475
3.059345058439604,.07637014739603916,15.24085738256274,6.65,224.96,.666,.310
2.846970018444393,.01357269997913977,3.22485033418327,11.2,,,
2.183245061891355,.1090159968910458,5.550373427046674,10.86,20.93,,
2.628221390350892,.1106709808059306,6.293907530967735,9.20,81.57,.662,.347
2.656675877551693,.2932978820025748,12.01796950711133,8.86,84.41,.694,.311
2.786300340938242,.1805017381649612,14.44334808513976,9.20,39.76,,
3.095144476216148,.1749775270438518,12.92091361281858,11.0,,,
2.998421588361847,.23728308828876,12.67030853930063,9.63,38.75,.885,.471
2.621785792726989,.2086582358541477,10.29690072007989,10.44,29.32,.869,.453
2.719060771790445,.1052101002223138,4.633992783487974,10.60,21.78,,
3.122779916762096,.141180692400046,1.46269336844401,10.48,,.610,.310
2.877086359828692,.08537212501154647,3.192710413241409,9.23,35.63,.834,.421
2.397365411320985,.2209754155399815,13.54582320477598,11.82,19.97,.713,.294
2.803276486999394,.2041947285328775,10.16961859885691,9.52,74.04,.638,
3.089294038817731,.2089131564294458,4.656817099737551,9.70,73.34,,
3.353681484452077,.09167334236508501,19.1128791003566,8.30,115.53,.659,.342
2.944263944304159,.1094580981389539,6.43628614912847,10.50,41.96,,
3.130927332837058,.1979277586769931,.4376115961209956,9.83,69.34,.660,.313
3.179076918981185,.1590079109881579,11.59625207792894,8.62,125.57,.655,.268
2.405092501831624,.09434948738699904,7.225656340229711,10.07,26.39,.886,.466
2.888360628719647,.2321919332867652,14.97846684585146,6.73,134.19,.828,.473
2.543379376801493,.09457584232700739,15.80379587807333,8.92,47.27,.882,.473
2.663047807319787,.1067502345003989,12.91566074076547,12.3,,,
2.452566111619525,.2118492926864171,8.79799104809479,10.60,37.58,,
2.649692704925201,.07409387767496123,10.93740414006009,8.55,116.76,.716,.375
2.415392705118032,.1885666540782756,5.287273315823427,10.25,22.51,.884,.469
3.015564973773654,.08418984128649942,13.18522926390648,7.98,79.46,.850,.445
2.721116257103283,.2168152529350052,8.68089806714649,9.60,72.98,,
2.644758885655254,.04496419669789834,21.29113614193309,8.38,56.22,.854,.439
2.741515483382234,.1550079987392843,9.837308429934879,8.6,,,
2.997032451834437,.1004874222251183,14.46454791048602,8.84,46.57,.871,.455
3.420648951916317,.0544972894936999,18.74587761337693,8.33,69.37,.863,.410
2.669140650750391,.05613462658534592,12.50517160144222,9.86,31.61,.850,
2.7485273773764,.1921705664307108,13.85908501627845,8.30,63.88,.848,.427
2.35217350535161,.1616745717670755,11.09108235103721,10.89,21.85,,
2.669469684595219,.08890759319080614,10.24608914360687,8.14,63.15,.852,.424
3.166583114893503,.1590661262779445,11.52190992044392,7.81,150.13,.691,.368
3.153269280531314,.04428282306255659,12.99644430486486,8.32,139.39,.697,.369
3.171245760165599,.09513498029875733,9.280388714060953,8.32,115.55,.750,.390
3.188594312075145,.08841008412233914,18.86554190527077,8.50,97.29,,
3.123777889872118,.1716495874818939,1.620683078610021,9.80,51.69,,
3.120499142580624,.1725271848827129,15.14861810655728,10.30,46.41,,
2.98499870060199,.06285185526744518,7.087044121202983,8.96,85.52,.728,.373
2.486613913699179,.1302397827988978,2.279348243802931,10.78,38.85,.690,.160
2.198971662350481,.079298343057712,3.791398060744819,11.61,15.47,.861,.507
2.856925127329228,.2958786119480019,4.807962032599485,10.02,,.696,.245
2.650684210248118,.224974486669494,9.50120395370717,8.95,81.83,.780,.375
4.026067337551789,.2154159054192896,2.090741036771295,9.39,81.38,.663,.291
2.61164574763121,.1462713368866468,9.772565841444619,9.30,43.20,,
3.16231889264032,.1401425624175548,20.81752807781747,8.90,77.44,,
2.382084303070113,.1795618034628715,25.03214633782557,10.77,15.98,.870,.495
2.723148774674207,.1758103781501504,5.009797779288685,9.14,81.68,.725,.315
2.720683215746826,.2181272279555979,12.89037408509637,9.40,30.02,,
2.683874038858692,.2459149124073884,9.843195639325506,8.61,115,.683,.235
3.041316654777614,.1487967490163283,17.00101282469412,8.85,105.94,.718,.332
3.154741632824517,.09531360966317172,9.517869809237249,9.10,43.78,,
3.166046738201075,.009846646337623154,13.34338621264489,8.24,142.35,.732,.325
3.067660471166578,.0926919278488596,15.40164294005923,8.40,52.99,.827,.410
2.609570179395393,.1923462673818074,9.524654055420772,9.73,57.44,.735,.300
3.164664453517667,.1877324234702023,15.94597265454308,6.22,326.06,.717,.363
3.014384508985925,.0801311488488315,9.715840173622539,9.75,50.15,.807,.425
3.046704608856884,.04213509151578371,3.876681397454965,9.04,106.17,.675,.255
3.125395697283176,.1700200781402487,2.038225870534327,11.23,38.22,.875,.415
2.679427821442324,.2731911925608553,12.96074960719829,8.27,73.10,.736,.265
3.156538975889165,.1812112074080374,3.195072615799618,9.35,91.12,.711,.327
2.535350564501034,.2264438986728738,6.721779592861796,11.00,15.63,,
2.789075776879172,.1863137713339713,11.02130274338846,9.14,48.25,.833,.357
3.007202880273288,.1094588212697678,10.95701481659696,10.61,28.67,.738,
2.738271413265997,.2831710119522576,10.59904117789729,8.31,115.65,.712,.341
3.629442707006734,.07688543857164012,4.438159888662874,9.12,101.22,.664,.243
2.970542297132724,.1744429506976253,4.295920294930507,9.60,31.89,,
2.63515824528666,.1265568132313577,8.229646638039977,9.83,71.73,.722,.316
2.245248891997309,.1027081700551323,5.994687455123564,12.53,,.950,.560
3.121914473693085,.1355782498455144,2.17309034281322,10.17,41.49,.643,.367
2.724710142014738,.1514466310740611,9.676988984687544,10.10,52.91,,
3.395191514602435,.01900612211417841,12.67834619114072,9.14,83.42,,
3.014410611234316,.09725528637678035,11.02742670251254,10.06,32.01,.796,.471
3.186508411878795,.2197011024480071,8.559783505661759,9.29,84.85,.664,.304
2.785799042057906,.1976325947200326,33.97967512430478,11.80,15.19,,
2.773823585500324,.1767006495105174,16.31684769853992,5.81,222.39,.857,.429
2.979811214318588,.04542380963134832,6.556560404509455,9.67,31.08,.871,.386
2.884429604964129,.05580421232632565,3.275284067024932,9.77,33.12,.834,.390
2.569835324337771,.02523136943817115,6.781636917197638,9.48,74.49,.752,.419
3.497336648824204,.08532083101102669,19.42822429314556,8.08,151.42,.694,.294
3.075702318120406,.229665620765988,9.893602481823208,8.80,39.11,,
3.16301635003692,.1676721078010364,6.515382132929362,9.30,72.49,,
2.739524402644996,.209817479009009,6.809008556252722,9.70,53.97,,
2.218890442181786,.08982758436693154,5.581073478389803,10.76,19.02,.930,.500
2.813893088853717,.05221945785837558,6.008405368027769,10.10,57.01,,
2.90658551328915,.1383041893374239,12.07475469718197,9.36,41.57,.795,.380
3.056324622316729,.1552582482701517,8.479756147657625,9.40,34.37,,
2.591449093751035,.153571116397081,8.376980278864931,9.90,24.58,,
3.210172841491583,.1678852201921193,11.12580576587093,8.84,111.29,.686,.343
2.596939131855887,.1161507017458793,14.85225129631919,9.70,66.02,.766,.375
2.773138487425832,.2367517116884769,16.90106454299801,9.52,69.68,.761,.254
2.282326054441233,.1849037366919664,3.872893427790916,11.26,,.882,.489
2.684375333559955,.2577652942870906,3.961957906223827,11.01,18.81,.827,.361
2.591968428735152,.2207674592008071,10.11613445042639,9.37,37.75,.850,.390
2.965312383296081,.1239113537577735,.3976463387591119,9.57,78.46,.673,.289
3.150846984988649,.08764149617413113,7.69630521509825,9.40,77.56,,
2.231025350164626,.1096687014067031,5.390097216425137,12.2,,,
2.37466349146263,.152886377943511,2.936108342188303,8.97,95.87,.676,.342
3.187775069582198,.1499854088338032,2.645788963633529,10.60,40.11,,
2.464104338825087,.1032458371612631,5.241034731998857,9.56,37.81,.849,.410
2.442893151943246,.0992794278192508,2.491015255105219,11.8,,,
2.909534162808964,.04434552826222565,8.371222601126624,9.09,59.31,.733,.278
2.711592400803762,.06690872839595861,9.305627496726661,9.36,79.82,.733,.379
2.75044296535053,.16223935197887,8.471357590789733,10.60,37.24,,
3.176669705343738,.1160426106408347,1.543272260073408,11.21,24.50,.745,
3.024694002437541,.09765524660696488,11.11285910368398,9.95,30.67,.794,.415
2.715087481583307,.2332660649673564,10.23218178689064,8.50,53.29,.887,.471
2.746295579843771,.2764765873988774,17.98927730903597,10.43,49.57,.731,.312
2.44277878673446,.1300442030851763,10.99634131888132,10.88,27.57,.811,.422
3.3796627584364,.112242357122347,4.899633394182609,8.03,168.16,.712,.291
3.132768524988919,.09357450747072077,9.269005090706839,9.16,93.41,.652,.309
2.882204241435437,.1665367759317792,18.39355501784832,9.10,86.99,,
2.657747828666055,.180170363774661,1.292968877802032,10.12,72.95,.716,.335
3.418686392806158,.1216670814208135,1.7866462569147,8.81,102.81,.775,.374
2.410356405377698,.2422013942480467,5.225262860442004,11.59,,.867,.437
2.400481727228101,.1566141809815682,10.57211846577619,10.94,29.63,.691,.308
3.012964855918238,.1147062440801927,9.832960908101626,9.60,48.00,,
2.25254268190702,.2393527648013857,5.682950774040763,12.30,7.46,,
2.554107919913401,.1277573468698008,15.0117409473454,10.90,21.26,,
2.985810305474237,.1960055209455322,10.22852773882412,9.40,84.68,,
3.111057473152271,.1545461043136844,5.296746721748214,9.50,39.53,,
2.750330517715632,.1939765716796707,6.151776312736327,9.20,69.29,,
3.012543002976665,.08095718662605209,11.0081439837199,7.85,85.57,.818,.418
3.231980729913086,.08307629356341825,3.661520730795208,9.60,45.79,,
3.212506654048087,.03110680359776332,21.88939521091034,9.40,63.66,,
2.610713150158003,.2220515154855199,30.03342234229956,9.11,43.41,.891,.534
3.169921266609086,.161883801940609,8.252896840946006,9.01,81.64,.664,.306
2.373810189524739,.2332346035166428,10.7285995520983,8.71,54.01,.916,.521
2.431085754196106,.1283752869452203,7.564569391526514,10.40,58.09,.702,.320
3.042996730830901,.06017104988973478,1.625478192126016,9.21,82.37,.660,.372
2.334997421459931,.1668546687604259,24.99595614933474,12.7,,,
3.135329669216299,.0391335552085317,10.81219563857165,9.14,87.54,.730,.368
2.999044978644012,.07938870403016003,11.18070628808463,9.90,39.87,.817,.410
2.678811226693435,.2073586263783649,12.49008481477324,10.64,51.86,.693,.299
3.025102658392869,.1292213530851457,10.18156065456854,9.3,,,
2.700712330687345,.214890271928264,16.88598539828985,9.28,75.32,.657,.314
2.627727475079789,.3528915689640184,32.59341067681353,12.01,9.23,.964,.588
3.210886780763288,.06091115120081697,17.81910122499481,8.00,109.07,,
2.926651569674062,.1648536887528284,14.66177512089767,8.90,113.34,.714,.177
2.674048858349363,.143242349059343,12.7997127668414,9.40,36.06,,
2.763488184448723,.2470832277558427,12.22583335682135,9.53,72.33,.745,.377
2.772949568727277,.2922573155920259,16.6608449193462,8.71,64.87,.879,.446
2.659008810452221,.05510205035076009,10.19973512829953,10.18,24.90,.840,.440
3.136337364881899,.1017522438698802,16.08133854689441,9.65,73.32,.660,
3.092321913035955,.2462317279070721,15.07910291444406,8.31,124.72,.692,.333
2.538331134204448,.1742615269141333,8.025774009318042,12.10,13.73,,
3.146518931775125,.1997186981808833,4.42251288984104,9.20,65.16,,
2.999789223324061,.1398719229210628,19.66034440196251,9.90,69.86,,
2.587512477370383,.2199788884666749,8.620027450421599,10.38,35.54,.770,.391
2.85476980926954,.07524174671159102,10.11479667786963,9.50,62.78,,
3.021592393502483,.1243615463287899,9.381041802414574,10.60,25.18,,
3.08667858249831,.04129411347989659,4.187490102652359,10.00,54.17,,
3.087961149882457,.2579290920791299,12.69709113757556,12.1,,,
2.980398384827533,.1192377913723383,13.43823339583485,9.19,56.97,.817,.414
3.15897704319084,.2580991944031421,20.81808509495891,11.20,37.74,,
2.919309218251189,.05981631028298155,7.667634240391072,9.67,80.04,.692,.285
2.694312328735364,.1117012863296373,7.026528851024434,11.00,25.81,,
2.631163727401551,.1108802803831573,2.761278226311658,10.36,47.89,.708,.315
2.55372264583898,.05990574612283751,14.95639854223281,10.68,18.15,.889,.442
3.190418092435135,.07406922623433429,17.0381893919583,8.26,120.29,.696,.317
2.520437156996258,.07457771731097944,13.78945535902078,9.95,,.852,.477
2.437261086091755,.1338024279590677,7.732070027108502,11.28,,.683,.237
3.126035285083248,.1389622250486862,2.315286078481273,10.49,27.15,.650,.285
2.414712557985914,.2423106062028683,8.643997231715543,10.17,,.814,.445
